epoch,loss,loss_ce,loss_js,loss_kd,loss_rkd,clean_acc,time
1,9.563960429042806,4.212197294015714,0.011452484197076172,0.138037132732856,0.004907181348337237,13.96,16.866463661193848
2,8.73118979851608,3.8999321808290603,0.012243614798826177,0.1205182800360043,0.004547937261059766,21.27,16.22107219696045
3,7.943478544044982,3.649264572831371,0.012865947192663428,0.1013562557528086,0.00422539501069852,25.5,16.07957935333252
4,7.4786506674783615,3.471316665639658,0.013960095968030755,0.09004891480859893,0.004077669042531791,20.14,16.16449213027954
5,7.113045464391294,3.316930700750912,0.015251598354247982,0.08291680552541753,0.003909518920204333,30.33,16.142335176467896
6,6.691585868825693,3.128528868755721,0.017382171078849477,0.07508964310674106,0.0037053561587210584,32.81,16.154908895492554
7,6.397582091943687,2.9952917916085715,0.01879830673679976,0.06987657459914837,0.003558358238281115,36.78,16.12545156478882
8,6.139414521434423,2.8807335229176085,0.01998489916496112,0.06548162069543244,0.0034184596070167047,38.23,16.185605764389038
9,5.9525022799401635,2.800751609875418,0.020769898246144853,0.06261948874348874,0.003300244222059274,38.52,16.09126877784729
10,5.820214658137172,2.738749976048384,0.02167724565986325,0.06038959527297703,0.0032270916355321244,39.62,16.135937213897705
11,5.762480078450859,2.7068393962157655,0.022093739941754304,0.05935184463210728,0.0032069578134428585,40.28,16.2024507522583
12,5.692316918726772,2.6732322005054834,0.022294582022577905,0.05837830555294176,0.003167967234626222,41.83,16.27410888671875
13,5.6354079380669555,2.64772826753309,0.022700228640223707,0.057177621699736246,0.00314344897868631,39.95,16.149293899536133
14,5.599199146260996,2.6336720361733987,0.023108435994790642,0.0567706588589017,0.0031056254369723597,40.52,16.192034244537354
15,5.5608850062045905,2.6072573222772544,0.0235010796724378,0.05589339727788325,0.0031074935843086685,41.96,16.14446997642517
16,5.515701458582183,2.595317494228978,0.023358287894741044,0.0554019502742821,0.0030640910309322577,43.96,16.131514310836792
17,5.479500029093164,2.579566207383295,0.023610701679687977,0.05473145080344451,0.003043952754691548,41.62,16.13184666633606
18,5.48326846095912,2.5784055430565953,0.023746376961965084,0.05468946386633627,0.003052234223298252,43.91,16.121872663497925
19,5.4472467807857585,2.5624983883879677,0.023885318690248767,0.05435336697513185,0.0030221144527034917,42.24,16.151771306991577
20,5.407775252066609,2.5461967552409455,0.024078614719193,0.05350548028945923,0.0030050510165455474,43.93,16.182297945022583
21,5.37908299072929,2.532439278824555,0.02407263774339043,0.053349231677058406,0.002981574849828201,42.2,16.124175310134888
22,5.3503350857883465,2.5227429299708217,0.024212433001421906,0.05280413744432847,0.002961920387328357,43.13,16.10238289833069
23,5.3332868915079805,2.509738850776497,0.024401411342689448,0.0526621980816507,0.002954974273919983,41.58,16.14734387397766
24,5.322816321916897,2.511238359124459,0.024311561785314396,0.05241536331908477,0.002943063886655147,44.15,16.131654262542725
25,5.3157270631521865,2.5025215514785493,0.02439899688296001,0.0522699223264404,0.0029500382148501133,43.5,16.1347918510437
26,5.2899289826298,2.490142186279492,0.02460154361756104,0.05190127594467929,0.0029330854732876697,42.49,16.09469246864319
27,5.292821551222936,2.497699499130249,0.02475313147734803,0.05177756549452272,0.0029250663357412877,41.8,16.188863277435303
28,5.286511273640196,2.4873804826565715,0.02466865988148143,0.05183195981108929,0.002932935342778597,44.79,16.06287908554077
29,5.273073493977032,2.480804988490346,0.024884159812498887,0.051513919906924145,0.002926760352552509,46.1,16.134605884552002
30,5.21690634876261,2.4625939865551336,0.0250901109145959,0.05101266223222703,0.0028659555563212507,45.06,16.20623230934143
31,5.2532767578768915,2.477001379822831,0.025070102690049754,0.0511018583155654,0.0029067939368869794,44.71,16.1965651512146
32,5.225540202596913,2.4617043870794193,0.02484661803754699,0.050924952082393116,0.002894354709650359,45.77,16.125433444976807
33,5.229654610919221,2.4622358287996646,0.02521084265216537,0.05086142886096559,0.00289532019104094,42.4,16.160037994384766
34,5.217377067526893,2.4600025485543644,0.025104452415233684,0.05077830375269856,0.0028811100313006458,42.73,16.160600662231445
35,5.180503875703153,2.4473489025974517,0.02520035464993066,0.05016471685655891,0.0028549127347405304,44.04,16.243977069854736
36,5.181047977388972,2.4449730767008595,0.02529558232601951,0.04997662070881375,0.002865991041855053,47.22,16.186859130859375
37,5.189895938424503,2.45023159907602,0.02520737867526081,0.05018103701036299,0.002867110084284983,46.98,16.329845428466797
38,5.165713109018857,2.4392156393631645,0.025201220036772512,0.049842480255667204,0.002854466452584852,45.11,16.229587078094482
39,5.177446632434036,2.436467514928345,0.02541738960063061,0.04986416697121032,0.00287737419157077,44.81,16.2518789768219
40,5.140522604403288,2.423755906122115,0.025628753911579965,0.049624241021511806,0.0028334736515579703,44.46,16.179508686065674
41,5.121859179738233,2.4186565180873627,0.02550444812954539,0.04930118270351759,0.0028222512294207233,45.8,16.172853231430054
42,5.141502734035482,2.4281345877196174,0.025357614812033864,0.049556300348942844,0.002835901526143522,45.1,16.184370517730713
43,5.1387884208308465,2.4219457719027235,0.02564763099603031,0.04957142278856939,0.0028352852055655263,47.51,16.166313648223877
44,5.127994986141429,2.4201706754582006,0.02568524599532642,0.04917349129000588,0.0028322630798887187,45.15,16.11353063583374
45,5.098950971422902,2.409129118980349,0.02562091811595823,0.0487535458124812,0.0028145998332868606,47.13,16.17612910270691
46,5.102563572661651,2.4115458565294894,0.02579774616090843,0.04876418199266314,0.002812322233315281,45.86,16.078430891036987
47,5.122622014311573,2.415505886687647,0.025669720838479983,0.04912701816014622,0.0028330782366454447,42.88,16.194660663604736
48,5.091602409587187,2.4050606608085925,0.025540376448875194,0.04879192748795385,0.00280843732897621,44.73,16.203505516052246
49,5.071613666651499,2.397060233308836,0.025806626414551455,0.048318998721402016,0.0027969878945795015,46.5,16.134714126586914
50,5.067927930056286,2.3977592009717545,0.025759999737943833,0.048470249690134505,0.002783287448160674,46.15,16.201651334762573
51,5.05323610037489,2.393483910719147,0.02581123372211176,0.04829307244447491,0.002768311869291127,43.81,16.16423797607422
52,5.061661414173253,2.391068833563334,0.02593116151154651,0.048181572790874545,0.002791574373698372,46.81,16.425857305526733
53,5.041767305730249,2.3886060940335168,0.02580099878237223,0.047931729137059065,0.0027698292986482686,44.42,16.34388041496277
54,5.047418001667618,2.383255795749557,0.025910160497135824,0.04779553611565124,0.0027946591016400576,44.93,16.22163701057434
55,5.042288416791755,2.3833489869256765,0.02582514740031241,0.04788323818608318,0.0027827457643931023,45.79,16.275970220565796
56,5.029767515714211,2.3767837685392337,0.026063938556081804,0.0477888437697802,0.00276887918050732,46.85,16.260118007659912
57,5.0041062057475605,2.3664993407476285,0.02591049424408342,0.04755064929880754,0.002751335933985536,47.84,16.132668495178223
58,4.988538327424423,2.3600440793634987,0.026447172179017837,0.046992908200949354,0.0027425400751983496,48.38,16.154733419418335
59,5.009026284717843,2.3661360685782666,0.026210407481131043,0.04748612022041665,0.0027572858341447914,47.87,16.14817237854004
60,5.014101544304577,2.369210753599396,0.025990628301525664,0.04745170032924703,0.0027679384666997606,45.91,16.183431386947632
61,4.998176817393974,2.3631360427193018,0.026227533717251495,0.04715885542085409,0.002754266514345203,50.13,16.124886751174927
62,5.010152457010411,2.3687179265424723,0.026028062929125392,0.047418734234998296,0.0027614461705850824,45.93,16.091673374176025
63,4.976930569504838,2.354743227019639,0.026072119789012253,0.04696786589444141,0.002739929186794764,48.28,16.150789499282837
64,4.968379819484623,2.3481688572622628,0.026658360496201478,0.04672363900658115,0.002731675703716857,47.19,16.16114616394043
65,4.946520119981693,2.3428967736871043,0.02654393491766337,0.046389189312982436,0.0027146246742762036,47.79,16.11588168144226
66,4.94432814468813,2.338314088104326,0.02659211663619789,0.046391628349147486,0.0027181521722632446,44.92,16.129390954971313
67,4.934393558355853,2.3415553069785426,0.02632902553090659,0.0461972144996876,0.002705891318905079,49.21,16.183441162109375
68,4.943448617940059,2.3372870333054485,0.026548790371478975,0.04629754686675718,0.002723250315403161,46.49,16.15104031562805
69,4.9210675720058745,2.330385137397005,0.026607970299813752,0.04591805331618585,0.0027060514670865766,48.13,16.171897411346436
70,4.919717559424202,2.333508347611293,0.02652479678659183,0.04573162217312457,0.0027065583536892064,50.51,16.172892570495605
71,4.896132960648793,2.3194981060369546,0.026477341261475593,0.045562253021599386,0.0026953234069306605,47.93,16.217423915863037
72,4.874435325412799,2.3118413942854117,0.02661842926669761,0.0453082608806965,0.0026740151242522136,49.46,16.296513557434082
73,4.880343734760723,2.315111326134723,0.026747602683580136,0.04541886716013979,0.002671767625829105,50.65,16.271358966827393
74,4.870965177140882,2.3106011048607202,0.026566657506863173,0.04513417495905286,0.002677761374965615,49.27,16.350929021835327
75,4.869212500579522,2.3076323840929116,0.026743757297925632,0.04508542414287777,0.0026778931017307672,47.12,16.319382190704346
76,4.8451742369805455,2.297499059106383,0.026793656623005258,0.044700241788192784,0.002664292936839754,51.58,16.177092790603638
77,4.850596853534279,2.2996509508098786,0.02674824203295476,0.04498298259456749,0.002660614667017289,48.01,16.09847068786621
78,4.8390359500485,2.295330564689148,0.026816524355612752,0.044485424171247144,0.002664397221149119,49.5,16.18008041381836
79,4.800677981218109,2.279193792196796,0.026845028014172375,0.04422999593569799,0.002629487871733087,47.69,16.08530855178833
80,4.76174825292719,2.269408030583121,0.026697257095400023,0.043542283270365134,0.0026022549575704444,51.27,16.226462602615356
81,4.776919679568552,2.2697473383315687,0.02716255752974764,0.04365927519281502,0.0026160722980728313,51.17,16.142004013061523
82,4.784226616325281,2.273319930066843,0.026933792997580357,0.043973281712788144,0.002616471085754578,49.69,16.22569227218628
83,4.786719107566892,2.274889007858608,0.026851002007837185,0.043985749239964254,0.002619806177499692,50.92,16.24870777130127
84,4.767688156088905,2.262392142239739,0.027168352309319063,0.0435222458294438,0.002617661748617373,50.72,16.21739888191223
85,4.772805200513367,2.2657746908914707,0.02679572984233232,0.043768462403427306,0.002620224967179701,50.21,16.230679512023926
86,4.716105689173159,2.2433105094353563,0.027026796537210875,0.04283031788857087,0.0025837345101186993,52.59,16.210928201675415
87,4.701377541817668,2.239930011122428,0.027095151988937118,0.0426503138240341,0.0025665988333408944,47.78,16.11680769920349
88,4.714299517824217,2.2369930753317635,0.02739625628037221,0.04269625829613727,0.002589252377238572,52.37,16.232460498809814
89,4.704250489354439,2.234201524873524,0.02747450188240584,0.04259025186414609,0.0025770998175215463,52.51,16.17533802986145
90,4.666454517627921,2.221242627829237,0.02738877543536446,0.042097814876557615,0.0025491806013924084,52.82,16.216725826263428
91,4.682219552871821,2.2246429950684843,0.027568383194753885,0.0421944464011418,0.002565734041973834,49.28,16.363808631896973
92,4.653878380270565,2.2128940997526163,0.02751054936338721,0.04192309847573185,0.002544791461504481,52.39,16.363889932632446
93,4.613620961108781,2.2022739935409077,0.027406465100205463,0.04134713287662972,0.002511053470551701,51.21,16.227297067642212
94,4.609328590085744,2.196294783631249,0.027452068655844538,0.04124667795608416,0.002517350839184183,51.29,16.162667989730835
95,4.6254065164824585,2.2031535391917316,0.02736541821771418,0.04145173294007626,0.0025296666033570764,53.13,16.209228992462158
96,4.594805436975816,2.185792792788552,0.027722416312226553,0.04099601754904403,0.002512846599973719,53.59,16.23041272163391
97,4.571572756218483,2.180144285911794,0.027703402973616214,0.04083006787101936,0.0024847725443208537,52.43,16.090654373168945
98,4.552579751100077,2.1719590596225866,0.02773869640725043,0.040421525335601526,0.002478651646727129,53.72,16.11113929748535
99,4.574104186519028,2.1802025451074782,0.02767138099274062,0.040722100964516325,0.0024948060989518034,52.53,16.097890853881836
100,4.53852075079213,2.1644378342591892,0.027646040567732833,0.04037097927249606,0.002469821669914,54.55,16.13489866256714
101,4.537250480383558,2.167095527624535,0.027873495612722225,0.04023035733348421,0.0024621317152986708,52.33,16.177573204040527
102,4.488514546543131,2.148282025476246,0.027770099318240916,0.03936628949211534,0.002439331065903863,54.96,16.12368631362915
103,4.504772892998307,2.1521855449432605,0.027919610833649137,0.03968809777513489,0.0024475801353226116,51.92,16.256315231323242
104,4.473825622397616,2.138917610163579,0.027953666175151114,0.039274501545197515,0.0024279479834767976,53.86,16.38123106956482
105,4.479908783417528,2.138089346763728,0.027869672169122856,0.03926978026852583,0.0024439755563988633,52.73,16.18045687675476
106,4.448494713629603,2.121998365272951,0.028135361597704155,0.03886969708134908,0.0024229561394352056,53.28,16.06525683403015
107,4.438863630489925,2.12058204580146,0.02796632442099359,0.038743419410741844,0.002415634616089942,52.4,16.075542211532593
108,4.404330444457891,2.105802446679996,0.028065181982791638,0.038423531567272934,0.0023865503699059035,54.22,16.081880807876587
109,4.378121776653982,2.097871412706497,0.028022450768886625,0.03802061584942481,0.0023671372780514417,54.94,16.250046491622925
110,4.404314086260393,2.1024474179958137,0.02828208719144392,0.03821123278964206,0.0023965139622035463,56.91,16.227909564971924
111,4.37403602612293,2.089850666577859,0.028271530509528603,0.03782298118161881,0.0023769347412187767,51.04,16.175981044769287
112,4.333790069955694,2.074211773360172,0.028337330545496454,0.037238727245108245,0.0023495115683940444,55.46,16.092888593673706
113,4.315376373812976,2.0737082308820445,0.02837917931816157,0.037068510094605135,0.0023194955577930947,56.13,16.175011157989502
114,4.3188747963332155,2.0662986460854027,0.028375845307203204,0.03699807190548276,0.0023442091511995974,55.42,16.148253679275513
115,4.293755629483392,2.0583694926308245,0.02837476457762139,0.036802385021429844,0.0023176825189691447,56.17,16.08613634109497
116,4.280452384363355,2.048788743250815,0.02856937869716331,0.036579833044420425,0.0023144688817512845,53.99,16.11732530593872
117,4.259385612004858,2.0459936631610023,0.02846006317840665,0.036207341924881384,0.0022954487267410014,56.39,16.11182713508606
118,4.256138640596434,2.0371662591729325,0.02858867404310752,0.03608006812975077,0.002308613867225016,56.4,16.145691633224487
119,4.2372386833590925,2.0316116508010706,0.028698385009527816,0.03583863798214499,0.002288947293958853,56.36,16.108954191207886
120,4.190235668436036,2.0147110860975808,0.028596391034362567,0.03541135349218041,0.0022482816308565306,56.26,16.182260274887085
121,4.212636246400721,2.0190087245858233,0.02877255108521875,0.03541518553919957,0.0022801063833353314,57.87,16.09983491897583
122,4.151628252795286,1.9978156894674082,0.028822216398232733,0.03474362060199004,0.002226147117674389,54.67,16.099724054336548
123,4.15379938262198,1.9962112461514485,0.028839112261829475,0.034771662234040476,0.0022321711014479857,57.89,16.12866520881653
124,4.105242684064314,1.9750621035275862,0.028978242650818643,0.03418352043308565,0.0021975425136325608,57.31,16.175517320632935
125,4.105687120076641,1.973801421387421,0.02894557140234029,0.03431848604279711,0.0021963382587599023,58.09,16.207622289657593
126,4.080374137824759,1.96319924138696,0.029159695653201978,0.033796572233633616,0.0021826542126100576,58.09,16.131394624710083
127,4.067093601617057,1.9553589644029623,0.029274622102260894,0.03349019677552116,0.0021812704765735683,58.46,16.102219343185425
128,4.062761507985537,1.950195866777464,0.02904692286973262,0.03351832617579214,0.002187272080618059,58.93,16.107211112976074
129,4.03369639413741,1.943370927325295,0.029453199880812173,0.033135011873167496,0.0021483736568847504,58.89,16.1364848613739
130,4.006804715032163,1.9297901315762258,0.029193640288794436,0.03285308575252895,0.0021392583961377058,60.51,16.12796139717102
131,3.981655628175077,1.9216634800367038,0.02919850997207567,0.03249102269235017,0.0021195791484883335,59.37,16.158756732940674
132,3.980330463565524,1.9180219158187242,0.029365830147243522,0.03247393391873983,0.0021208798288917907,58.42,16.193480014801025
133,3.9634957728178604,1.9099799202531196,0.02964756513476524,0.032141019354390975,0.002109849373536075,60.28,16.135011434555054
134,3.9313903867131303,1.8952321774514436,0.029196769823236844,0.03187571427858699,0.002096565375688112,58.16,16.163386583328247
135,3.921860455856909,1.889464778058669,0.029521599554878368,0.03153642859605267,0.002094815824302318,60.43,16.212114810943604
136,3.8992802041875736,1.8812775319189672,0.02967335409996912,0.03129645510841056,0.002071986651664976,58.81,16.2349112033844
137,3.882597011068593,1.8747358770321703,0.029497328259603446,0.031175767383573916,0.002060755699053597,60.72,16.3674898147583
138,3.8527200593972757,1.858414473740951,0.029395144932981954,0.030843657381889766,0.0020493814135756332,59.23,16.234695434570312
139,3.832355548658639,1.8525409143599099,0.029587737834819442,0.030457300274535214,0.002031231538423568,59.06,16.285860538482666
140,3.80437727413519,1.842156217226287,0.029678655940743967,0.03025593692937013,0.0020019168932171884,60.36,16.133087158203125
141,3.7674667707184697,1.82513916675392,0.029674440045910112,0.029799442581089255,0.001980490927451083,61.42,16.267314195632935
142,3.7567875495042338,1.8195693434961617,0.029566350571639703,0.029658070772581393,0.001978521175441973,60.56,16.235687255859375
143,3.743918907306993,1.8109482846906424,0.029886103752057264,0.029403253779996693,0.0019725446000962003,60.88,16.277177572250366
144,3.7215294819658675,1.8004734622852883,0.029919590600921066,0.02915435940827555,0.0019578675002864827,59.72,16.21269965171814
145,3.676611519225723,1.7840350909001381,0.02984119814527614,0.028559112864191574,0.0019265995715218394,61.72,16.09186029434204
146,3.6551728071764,1.7769100223965657,0.030074030913584068,0.028442548802289205,0.0018970468802058406,60.91,16.11630129814148
147,3.657289853791142,1.771876527830158,0.030139143361955348,0.02831007296795888,0.001915084293393223,62.02,16.201481580734253
148,3.6218485698065797,1.7568240845599747,0.030204250112823818,0.027858741881559266,0.0018907973017005244,63.16,16.09299373626709
149,3.602413961649551,1.748809208345535,0.030052266814900787,0.027674231063717466,0.0018789858579316445,62.52,16.05989718437195
150,3.5863405048389874,1.7398660396371046,0.030094836550333615,0.027407718817596242,0.0018743640868841191,62.53,16.076573848724365
151,3.542478830918022,1.722692315535777,0.030356775840644338,0.026954772560607135,0.0018328195140051567,63.22,16.207266807556152
152,3.535357567355456,1.720559662870129,0.03012819480998894,0.026887372198045406,0.0018310242474241102,63.6,16.132622957229614
153,3.479987712772301,1.6965126835781594,0.030305458737723053,0.026282973177826314,0.0017883000991252415,63.62,16.081380128860474
154,3.4806851273607413,1.6943381972934888,0.030504792257000115,0.026245273687802922,0.0017907678913634717,64.07,16.257864713668823
155,3.441808445069491,1.6782233535176347,0.030420942127209187,0.02584629874114338,0.0017632156324065517,62.8,16.28460121154785
156,3.420830594914039,1.6691884210957286,0.030368507403851774,0.02566989212561294,0.001747644493592155,64.34,16.195329189300537
157,3.396526489721235,1.6548942531771063,0.03041225395467885,0.025234229081427046,0.0017440012076159802,63.88,16.14859914779663
158,3.361439853068203,1.6423460178058167,0.030864666085070967,0.024877193286214645,0.0017023479501666772,64.99,16.33647084236145
159,3.3368782088579727,1.6308531434944524,0.030530383024374236,0.024586476785752473,0.0016958618606857556,64.97,16.385634899139404
160,3.3251322626762683,1.62440491484864,0.030708620858276286,0.024358066403881058,0.0016901251509228287,65.91,16.446955919265747
161,3.2869237402211064,1.6083182541610639,0.030312179804534253,0.024030418590168513,0.0016685018924486531,65.57,16.30008888244629
162,3.272180813352775,1.5972604355238893,0.031005253229299774,0.023701455910949756,0.0016576564463469988,65.36,16.244134426116943
163,3.2345995268858303,1.5837520159723815,0.030974091342686083,0.023476054977692302,0.0016192746243875503,65.57,16.267448902130127
164,3.2184158219095997,1.575247219151548,0.03082879708932184,0.023253160726536267,0.0016163196438528083,65.73,16.228679418563843
165,3.1895751416530755,1.5613198426678359,0.030684053645376356,0.022839815991804423,0.0016065006518898451,66.07,16.236838817596436
166,3.140574769900583,1.5417795047125853,0.0308641748278952,0.022467491400363804,0.001558150685227969,66.22,16.137333631515503
167,3.123320078301003,1.5333672969237617,0.03081545338053685,0.02228198565847581,0.0015490552508141226,66.8,16.207433462142944
168,3.1118023651640128,1.5259595155106176,0.031107682953862584,0.022126997156483134,0.0015400214266041508,67.48,16.293533325195312
169,3.0795301726407103,1.5137273246979774,0.03141981325662502,0.021582130928669136,0.0015142449386813261,66.96,18.63860034942627
170,3.0520559448720244,1.499908071954537,0.03092515308533788,0.021385565862212033,0.0015066694280685253,67.03,25.36936116218567
171,3.0310600474667364,1.4901407594266145,0.031202837615214345,0.021094446706459345,0.0014891926174783303,67.66,19.435388803482056
172,2.993780774533596,1.4716248826297653,0.03148345386757113,0.020747629863679257,0.0014588037003165164,67.78,16.31837272644043
173,2.9683368157242875,1.4616993851673878,0.03129550696010022,0.020573238601617496,0.0014392531475723933,67.61,16.18936038017273
174,2.9475169444023193,1.4518065980023436,0.0310599656627916,0.02042500093064802,0.0014289814905594567,67.9,16.207130670547485
175,2.9135600648572684,1.4374989545558725,0.031301903745631125,0.019990124594410668,0.00140127155642785,68.29,16.2124764919281
176,2.88615736632091,1.424582101499943,0.031206264977564898,0.019728753491855034,0.0013850500282850545,68.03,16.171936750411987
177,2.864774139336003,1.4143194856546115,0.03118066139557325,0.019467733233519222,0.00137386409669419,68.68,16.283169984817505
178,2.852548789490214,1.4060044547785884,0.03127437350256821,0.019388742049408082,0.0013669540208247502,68.38,16.247172594070435
179,2.8022244531480247,1.3877026266454127,0.031273460873138266,0.018998767356471637,0.0013185299084702855,69.17,16.11411428451538
180,2.777265898711846,1.3754136135511081,0.03123364263140332,0.01874966893221259,0.0013041103925958484,68.82,16.1749267578125
181,2.7656439051908603,1.3645762604520755,0.03146629496608549,0.018593666341413014,0.001303197550283664,69.15,16.134573459625244
182,2.729315073593803,1.3507753192921124,0.031487497565386546,0.01820947512831834,0.0012730005665567924,68.89,16.09066677093506
183,2.7215876213424957,1.3462855102461013,0.031556058703633524,0.018047603299779356,0.0012713546745295702,69.45,16.1303231716156
184,2.703838293509715,1.3394770052122034,0.03178179011110912,0.01780022270596393,0.0012539506916973806,69.4,16.18408703804016
185,2.6819004561285227,1.3291795906203483,0.03163965504206812,0.01768896464125046,0.0012385314317060459,69.56,16.046401977539062
186,2.659949093523538,1.3181979901650374,0.031621376524114855,0.017535649856928823,0.0012231631704089244,69.57,16.075478076934814
187,2.642768144607544,1.3122078488245035,0.031482406465522465,0.01729631708110766,0.001213690150342167,69.81,16.348543405532837
188,2.623585669890694,1.3024491574758155,0.03182568058581151,0.017113137523384045,0.0011939312058353267,69.65,16.336275100708008
189,2.619241469351532,1.300690815576812,0.03157106275810762,0.017109340673688887,0.0011950221695446546,70.21,16.42401099205017
190,2.601587590659061,1.2925193017096166,0.03136073151017394,0.01703656168745073,0.0011840165441479448,69.99,16.142913103103638
191,2.5829571580033166,1.2805777050345146,0.031832083702430396,0.016782230085424146,0.0011694997061065416,70.14,16.266698122024536
192,2.581043865369714,1.2818444202013333,0.03164283719266315,0.01685813738180853,0.0011646452976469322,70.34,16.217193841934204
193,2.564941097098543,1.2734992638268434,0.031739745355780474,0.016667376713031697,0.0011544347232472047,70.29,16.196065187454224
194,2.5564618732618247,1.2707134963911209,0.03155519032036252,0.01659990593200297,0.0011501759653934813,70.37,16.15707492828369
195,2.557728380193491,1.270354494719249,0.031934774878537256,0.01648872794197572,0.001148764079477152,70.25,16.1226487159729
196,2.5363070068456937,1.264237411186823,0.03167627765642255,0.01637597731016862,0.0011288694384724589,70.43,16.197896718978882
197,2.536733066334444,1.2604155189850752,0.03169584057539168,0.016406260452249927,0.0011356845285202784,70.25,16.144371032714844
198,2.5243605244190186,1.2583879240028693,0.0314183464307157,0.01628014968369928,0.0011266989059105534,70.45,16.353169679641724
199,2.5307765458246023,1.2601653425894734,0.031602703635116365,0.016279849864523428,0.001131563523636602,70.18,16.196250677108765
200,2.5275708250987257,1.2580642649889602,0.0315186893257796,0.016340033213138733,0.0011289632538883754,70.39,16.098650693893433
